2018.03.16,19:45,8480.24,8515.63,8467.89,8482.30,417
2018.03.16,20:00,8483.05,8490.14,8432.01,8484.22,403
2018.03.16,20:15,8483.81,8500.19,8464.65,8483.38,454
2018.03.16,20:30,8484.29,8534.58,8475.60,8497.30,451
2018.03.16,20:45,8495.01,8519.24,8407.08,8407.90,399
2018.03.16,21:00,8416.33,8494.78,8415.38,8470.06,547
2018.03.16,21:15,8470.03,8495.10,8458.40,8489.60,410
2018.03.16,21:30,8486.06,8490.24,8432.28,8462.26,495
2018.03.16,21:45,8461.40,8484.35,8439.06,8465.74,520
2018.03.16,22:00,8464.20,8475.72,8437.86,8452.13,415
2018.03.16,22:15,8451.42,8501.07,8443.99,8480.24,431
2018.03.16,22:30,8480.19,8540.20,8470.77,8518.56,508
2018.03.16,22:45,8518.55,8520.00,8476.09,8491.49,468
2018.03.16,23:00,8492.46,8519.99,8454.86,8509.45,523
2018.03.16,23:15,8509.46,8516.89,8475.61,8488.88,485
2018.03.16,23:30,8488.42,8488.42,8437.45,8469.25,489
2018.03.16,23:45,8469.81,8484.35,8455.96,8467.60,210
2018.03.19,00:00,7600.68,7916.76,7595.37,7916.76,498
2018.03.19,00:15,7916.80,7994.12,7832.27,7850.01,473
2018.03.19,00:30,7850.39,7902.13,7845.24,7891.08,393
2018.03.19,00:45,7890.91,8269.55,7890.90,8195.15,394
2018.03.19,01:00,8197.40,8197.40,8020.53,8036.46,424
2018.03.19,01:15,8036.58,8142.91,8015.79,8015.79,501
2018.03.19,01:30,8015.71,8152.86,8014.72,8144.05,558
2018.03.19,01:45,8142.65,8156.83,8068.89,8106.92,640
2018.03.19,02:00,8108.76,8205.45,8098.23,8150.59,542
2018.03.19,02:15,8150.61,8203.67,8126.00,8157.05,589
2018.03.19,02:30,8156.89,8156.89,8095.01,8120.55,563
2018.03.19,02:45,8120.29,8180.47,8100.91,8143.20,587
2018.03.19,03:00,8141.79,8397.85,8141.79,8368.31,547
2018.03.19,03:15,8368.30,8373.31,8268.49,8290.33,535
2018.03.19,03:30,8291.23,8344.92,8286.16,8326.01,508
2018.03.19,03:45,8325.15,8325.50,8213.65,8238.78,441
2018.03.19,04:00,8238.79,8271.67,8136.31,8158.43,540
2018.03.19,04:15,8162.12,8170.26,8076.30,8090.89,562
2018.03.19,04:30,8090.84,8170.51,8090.84,8138.80,541
2018.03.19,04:45,8136.68,8208.81,8125.66,8208.70,480
2018.03.19,05:00,8205.37,8207.83,8125.79,8163.63,555
2018.03.19,05:15,8160.90,8189.86,8143.75,8176.58,466
2018.03.19,05:30,8176.54,8250.51,8174.04,8203.58,571
2018.03.19,05:45,8204.25,8227.72,8145.31,8147.14,424
2018.03.19,06:00,8147.13,8192.07,8140.54,8180.90,472
2018.03.19,06:15,8181.40,8198.63,8158.38,8162.23,547
